timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
386.6,3.00094,1.8907,1.82915,2.96408,1.79757,1.69409,4.19032,3.26313,2.95998,3.48205,2.37376,2.19033,4.2267,4.04304,4.10799,2.75893,2.07942,1.99568,2.49206,1.97318,1.97961,1.7022,1.40413,1.36405,3.72691,2.90958,2.81438,3.60765,2.84162,2.74778,4.79832,3.64203,3.49691,4.59455,3.46161,3.34943,3.54858,2.94429,2.83469,3.51318,2.95253,2.85083,3.59905,3.21716,3.13814,2.8068,2.10712,2.04776,8.60607,2.95102,2.86732,3.47467,2.83246,2.74389
386.8,2.93743,1.86067,1.79005,2.90902,1.77313,1.66854,4.22659,3.31872,3.03443,3.38645,2.36849,2.18359,4.23331,4.03462,4.10279,2.81192,2.09476,2.02197,2.55289,1.99417,1.99349,1.74264,1.41712,1.37298,3.74754,2.92163,2.83844,3.53099,2.73698,2.66534,4.83435,3.70496,3.55142,4.62061,3.51402,3.39613,3.50883,2.8534,2.74987,3.50572,2.87334,2.77166,3.61361,3.20316,3.12627,2.83618,2.12372,2.06459,8.68114,3.00252,2.92157,3.48691,2.86587,2.78272
387,2.98145,1.86959,1.79737,2.9639,1.80287,1.69527,4.31885,3.36279,3.04995,3.54564,2.43025,2.24529,4.27142,4.07246,4.14153,2.82832,2.10264,2.02529,2.4914,1.98434,1.96122,1.79891,1.52868,1.46657,3.71873,2.86718,2.75695,3.44223,2.65754,2.56088,4.85695,3.72125,3.56971,4.64841,3.53779,3.41968,3.36329,2.8088,2.71341,3.34508,2.82301,2.72937,3.67174,3.29603,3.21626,2.80217,2.1016,2.03517,8.12118,2.98362,2.89474,3.47959,2.85535,2.76133
387.2,2.89879,1.8389,1.77914,2.86649,1.75317,1.66084,4.27293,3.35376,3.04203,3.53349,2.44454,2.24942,4.25686,4.08663,4.15218,2.80068,2.09803,2.02404,2.6084,2.10012,2.09524,1.82291,1.58093,1.53979,3.60666,2.74723,2.64691,3.36436,2.55459,2.47911,4.83605,3.67623,3.53278,4.61593,3.47606,3.36833,3.36284,2.74311,2.64427,3.3367,2.75335,2.66155,3.56531,3.1622,3.0831,2.81645,2.11493,2.05154,8.41205,3.01626,2.93227,3.5315,2.89306,2.80363
387.4,2.98713,1.90648,1.81952,2.95812,1.81902,1.69773,4.19387,3.29827,2.96679,3.49108,2.473,2.25612,4.20103,3.97744,4.04802,2.77539,2.05175,1.98306,2.37586,1.79676,1.81633,1.62276,1.26481,1.23098,3.69445,2.74623,2.64986,3.39497,2.56084,2.46919,4.83741,3.68155,3.52776,4.63181,3.50208,3.3822,2.94009,2.33853,2.23916,2.91471,2.34033,2.24615,3.603,3.20634,3.13188,2.8296,2.10449,2.05097,8.13187,2.96876,2.88545,3.49308,2.85354,2.76457
387.6,2.88048,1.68483,1.60226,2.86722,1.61665,1.50322,4.2516,3.29264,2.97256,3.51214,2.39913,2.22014,4.29446,4.06236,4.12619,2.89308,2.15086,2.07134,2.41322,1.88192,1.87445,1.64194,1.34451,1.29482,3.78962,2.90174,2.81213,3.63961,2.76791,2.69888,4.8115,3.66724,3.51332,4.60459,3.47413,3.35407,3.04042,2.51748,2.41039,3.03621,2.52754,2.42537,3.71408,3.33401,3.26415,2.89483,2.1568,2.09824,7.88954,2.93326,2.85253,3.44808,2.80295,2.71995
387.8,2.97556,1.86364,1.80284,2.95004,1.78444,1.68877,4.19412,3.31983,2.98991,3.48668,2.44477,2.23704,4.29796,4.06451,4.12337,2.86257,2.07177,1.98528,2.4777,1.94117,1.95344,1.69321,1.3697,1.32341,3.48391,2.6956,2.60792,3.21879,2.4775,2.40178,4.86236,3.70487,3.55033,4.64589,3.50591,3.38697,3.31754,2.75204,2.63703,3.31492,2.78258,2.665,3.72127,3.35234,3.28796,2.85929,2.13985,2.08855,7.82808,2.97108,2.88207,3.48014,2.83848,2.7466
388,2.89695,1.77781,1.71264,2.88115,1.71983,1.61676,4.20917,3.31791,3.0066,3.50968,2.42749,2.22723,4.28579,4.08166,4.16108,2.85558,2.10574,2.02814,2.64978,2.15788,2.16471,1.85406,1.59507,1.55758,3.82131,2.98887,2.8766,3.49687,2.76,2.65242,4.79708,3.63411,3.48583,4.58648,3.44411,3.33009,3.09978,2.50418,2.38733,3.08747,2.51719,2.4043,3.71883,3.33977,3.27636,2.87817,2.15115,2.09535,8.09891,2.93242,2.84315,3.4482,2.79847,2.70937
388.2,2.8837,1.79128,1.74241,2.85025,1.6977,1.61029,4.26712,3.32937,3.00564,3.56652,2.45444,2.2428,4.27614,4.09565,4.15511,2.8198,2.12313,2.03447,2.40186,1.86644,1.85756,1.67469,1.38518,1.32993,3.60171,2.77718,2.68524,3.43392,2.64523,2.56845,4.84056,3.67718,3.52162,4.64449,3.49778,3.37609,3.10345,2.45193,2.34264,3.10549,2.46701,2.35674,3.62702,3.2563,3.18476,2.75003,2.0343,1.97447,8.08344,2.96307,2.8781,3.49119,2.84582,2.75761
388.4,2.94974,1.85491,1.78183,2.92487,1.77789,1.66417,4.24757,3.20829,2.92379,3.5798,2.37687,2.19768,4.21732,3.97746,4.04568,2.82765,2.10314,2.02841,2.57784,2.07723,2.0773,1.76755,1.50959,1.46492,3.79375,2.90335,2.81369,3.37641,2.61033,2.52887,4.85951,3.71239,3.56383,4.65626,3.53583,3.42052,3.28233,2.59871,2.48805,3.29176,2.62363,2.51358,3.66331,3.29962,3.2256,2.81634,2.12858,2.06693,8.47911,2.97079,2.88641,3.47009,2.82593,2.7404
388.6,2.89633,1.77547,1.70618,2.88216,1.72117,1.61754,4.26591,3.32095,3.00422,3.49583,2.38058,2.1985,4.2289,4.00578,4.07417,2.81753,2.08186,2.01256,2.54003,1.98123,1.98754,1.69413,1.36321,1.32539,3.67569,2.84824,2.73976,3.40511,2.66446,2.57135,4.77063,3.61772,3.4715,4.57129,3.43775,3.32506,3.11591,2.49091,2.38133,3.11374,2.50405,2.39816,3.64795,3.30051,3.22711,2.76407,2.08654,2.02695,8.2899,2.91191,2.83369,3.42451,2.77899,2.69661
388.8,2.94416,1.78226,1.71492,2.92896,1.72229,1.6203,4.26446,3.29706,2.96419,3.55183,2.38279,2.1966,4.23047,4.02633,4.0935,2.8196,2.08266,2.00744,2.52618,1.97827,1.97422,1.7702,1.45421,1.40627,3.59581,2.72664,2.62344,3.34236,2.53242,2.44884,4.84907,3.69757,3.54988,4.63115,3.50656,3.39352,2.94562,2.32918,2.22964,2.93075,2.34641,2.2494,3.65395,3.30588,3.23256,2.85357,2.1864,2.12784,8.41588,2.92516,2.84117,3.43387,2.79102,2.70575
389,2.9311,1.74831,1.6716,2.90282,1.65609,1.53802,4.13018,3.19746,2.88585,3.41953,2.30358,2.13281,4.26519,4.07122,4.13505,2.81377,2.11108,2.03106,2.48721,1.93869,1.94831,1.72327,1.40624,1.37059,3.53807,2.71158,2.62214,3.28511,2.53948,2.45056,4.80436,3.64009,3.48975,4.5908,3.45508,3.33739,2.99649,2.27947,2.15969,2.98945,2.28935,2.17063,3.68136,3.32336,3.25396,2.82606,2.12984,2.07317,8.55847,2.92623,2.84436,3.45979,2.80525,2.71948
389.2,2.93608,1.84419,1.7822,2.91504,1.77613,1.67588,4.2051,3.30802,2.99759,3.52351,2.45133,2.25604,4.21041,3.99336,4.04706,2.8314,2.10727,2.01572,2.23756,1.61915,1.62825,1.55234,1.19006,1.15718,3.69244,2.81511,2.70786,3.48354,2.65632,2.5673,4.8757,3.73304,3.58529,4.66448,3.54249,3.42537,3.00785,2.31548,2.20491,3.00403,2.32284,2.21485,3.65846,3.28921,3.21854,2.82266,2.11819,2.06464,8.44465,2.95724,2.86907,3.49176,2.85361,2.76077
389.4,2.86478,1.75305,1.68469,2.83443,1.65888,1.55898,4.23822,3.33511,3.02058,3.49062,2.40479,2.22461,4.28947,4.09157,4.16485,2.84436,2.14385,2.07238,2.32601,1.73677,1.73932,1.56187,1.21912,1.18334,3.67354,2.8374,2.72606,3.37894,2.57364,2.47685,4.85636,3.73361,3.58378,4.6437,3.54566,3.43023,2.90629,2.28423,2.18172,2.87931,2.28026,2.1837,3.71771,3.38882,3.312,2.80634,2.14632,2.08526,8.50069,2.98213,2.89659,3.50056,2.85588,2.76949
389.6,2.82036,1.67666,1.60464,2.79926,1.60424,1.49708,4.26235,3.3536,3.04827,3.51192,2.44465,2.25009,4.19111,3.94675,4.00977,2.8287,2.06056,1.98101,2.57409,2.06323,2.05699,1.87619,1.59269,1.54248,3.72462,2.88277,2.77036,3.51977,2.72389,2.62405,4.8483,3.69199,3.54574,4.64159,3.49951,3.38734,2.82406,2.20168,2.11456,2.80856,2.20927,2.125,3.75274,3.4106,3.33679,2.83243,2.11868,2.06565,8.13655,2.98123,2.90007,3.47416,2.84725,2.76056
389.8,2.89821,1.80196,1.71875,2.88905,1.74888,1.63993,4.23202,3.3133,2.99877,3.49325,2.40928,2.20225,4.2359,3.99473,4.05387,2.842,2.08479,2.00784,2.40339,1.81966,1.81331,1.74117,1.37386,1.33042,3.80511,2.96125,2.84885,3.57667,2.73365,2.6377,4.79328,3.63717,3.49093,4.60395,3.46751,3.35184,2.77341,2.13565,2.01486,2.75084,2.13023,2.01389,3.69577,3.35949,3.28753,2.79714,2.1068,2.04732,8.2627,2.97018,2.88235,3.47842,2.84915,2.75735
390,2.94523,1.83919,1.76768,2.91637,1.75016,1.63896,4.28204,3.2952,2.98987,3.57073,2.39578,2.21168,4.31319,4.10669,4.18412,2.82761,2.08581,2.01175,2.75092,2.24929,2.24163,2.0423,1.76893,1.71808,3.73471,2.89445,2.79483,3.45819,2.65885,2.57614,4.81994,3.65587,3.50627,4.60501,3.46696,3.35307,2.87452,2.19104,2.07413,2.85038,2.18192,2.07106,3.59767,3.2593,3.1812,2.73835,2.08957,2.03179,8.76802,2.95228,2.86757,3.46645,2.82836,2.74172
390.2,2.88394,1.76086,1.68714,2.86998,1.69882,1.59911,4.21637,3.25638,2.94002,3.45538,2.29739,2.11576,4.28438,4.05568,4.12232,2.83291,2.08891,2.01445,2.61297,2.12608,2.12415,1.933,1.71173,1.66897,3.68871,2.865,2.78039,3.39025,2.62911,2.54394,4.81356,3.65476,3.5031,4.61476,3.47814,3.36263,2.74187,2.07025,1.98372,2.73257,2.06909,1.98834,3.70049,3.32461,3.25294,2.80204,2.0788,2.02047,8.21208,2.95187,2.86215,3.46387,2.82041,2.72632
390.4,2.93655,1.8361,1.75661,2.92566,1.7802,1.67487,4.24943,3.3409,3.03786,3.49091,2.42461,2.24497,4.20536,3.94604,4.00416,2.80728,2.02971,1.95127,2.58384,2.09929,2.10162,1.86247,1.62306,1.58616,3.48849,2.6984,2.60206,3.23106,2.50795,2.42233,4.87019,3.72329,3.5692,4.65397,3.53164,3.41035,2.92715,2.2944,2.20746,2.90585,2.2977,2.21419,3.60249,3.23829,3.16496,2.78234,2.08425,2.02799,8.21532,3.0001,2.9136,3.5172,2.8654,2.77492
390.6,2.85885,1.7065,1.6363,2.82007,1.59812,1.48524,4.16752,3.2511,2.94882,3.45863,2.37547,2.16263,4.28652,4.00259,4.06838,2.92916,2.14151,2.07012,2.58546,2.05075,2.0526,1.75026,1.46784,1.42353,3.67802,2.88872,2.78695,3.43362,2.68978,2.60968,4.88605,3.72655,3.57498,4.66953,3.52708,3.4085,2.98823,2.44715,2.3583,2.9818,2.45507,2.36806,3.69755,3.31773,3.24988,2.79651,2.07477,2.01649,8.37428,2.9741,2.89076,3.49412,2.84863,2.76111
390.8,2.85247,1.70853,1.6413,2.83027,1.64015,1.53187,4.23425,3.30296,2.99603,3.47898,2.38521,2.23302,4.27997,4.07453,4.13716,2.85344,2.11353,2.03911,2.61238,2.10545,2.11265,1.88113,1.60859,1.5657,3.59894,2.69346,2.59536,3.37007,2.53956,2.46149,4.8621,3.70953,3.56274,4.64951,3.5159,3.40638,3.07971,2.43324,2.31129,3.06942,2.4455,2.32521,3.72747,3.37426,3.30615,2.83601,2.11957,2.0658,8.65153,2.96863,2.88729,3.48029,2.85101,2.76572
391,2.96446,1.89555,1.82548,2.94712,1.83522,1.73314,4.24929,3.28741,2.96834,3.5358,2.39805,2.21877,4.2703,4.0277,4.08961,2.91335,2.15111,2.07212,2.74069,2.20391,2.20197,2.04998,1.68975,1.64201,3.62767,2.84193,2.74047,3.31841,2.60949,2.51494,4.82454,3.7034,3.55587,4.62045,3.52558,3.4115,3.24062,2.6279,2.51114,3.23721,2.63532,2.52269,3.64642,3.2785,3.21316,2.78906,2.06455,2.00418,8.33428,2.99403,2.90535,3.48831,2.86265,2.76974
391.2,2.92462,1.81785,1.7568,2.90936,1.75944,1.66561,4.30821,3.35234,3.04133,3.59719,2.45005,2.2628,4.25504,4.03937,4.10929,2.83675,2.08312,2.00922,2.37846,1.81651,1.80039,1.73741,1.36621,1.30975,3.59024,2.70199,2.61658,3.35548,2.50876,2.43814,4.85154,3.71616,3.55418,4.63637,3.52089,3.39267,3.02653,2.44165,2.34433,3.00968,2.45366,2.35769,3.69923,3.32693,3.24351,2.80484,2.12545,2.06155,8.26799,2.99219,2.90501,3.49817,2.86939,2.78097
391.4,2.95672,1.87484,1.7977,2.94222,1.82408,1.71553,4.3007,3.32791,3.01949,3.57079,2.42723,2.24057,4.27548,4.05097,4.11834,2.86477,2.1304,2.056,2.51379,1.95924,1.95094,1.76729,1.42299,1.37063,3.69643,2.85478,2.74421,3.43624,2.6899,2.58292,4.84368,3.703,3.54624,4.64461,3.52953,3.40328,3.02432,2.42108,2.33028,3.03976,2.45097,2.35732,3.68505,3.31651,3.24626,2.80969,2.08856,2.02607,8.23137,2.95287,2.87206,3.45011,2.82206,2.73789
391.6,2.88581,1.7458,1.69314,2.86621,1.67873,1.59011,4.20269,3.26564,2.96418,3.4241,2.30802,2.13095,4.22851,4.0079,4.07725,2.81244,2.06323,1.99343,2.43086,1.8554,1.84571,1.69651,1.36375,1.32604,3.75103,2.83378,2.73725,3.44032,2.58808,2.4926,4.79794,3.64682,3.495,4.58554,3.45007,3.33261,2.92439,2.33032,2.22961,2.93274,2.33976,2.24079,3.6593,3.31984,3.24855,2.82287,2.16143,2.10193,8.35122,3.00467,2.92044,3.50443,2.86927,2.7803
391.8,2.93453,1.82833,1.76859,2.90954,1.75678,1.65452,4.30939,3.35089,3.03306,3.59501,2.4552,2.25725,4.28045,4.06459,4.13306,2.8278,2.06901,1.99123,2.50533,1.94089,1.93825,1.75539,1.39709,1.36048,3.72163,2.87813,2.77174,3.4511,2.65282,2.56634,4.8454,3.70098,3.54507,4.63543,3.4977,3.37684,2.85693,2.24192,2.15711,2.84689,2.24723,2.1688,3.69637,3.30922,3.23308,2.89761,2.20034,2.13847,8.65554,2.93596,2.85813,3.44928,2.80775,2.72522
392,2.89625,1.73799,1.66802,2.88724,1.69359,1.59416,4.28389,3.3638,3.06328,3.52551,2.4068,2.20947,4.24307,4.03981,4.11053,2.78854,2.0527,1.97382,2.28929,1.66496,1.66546,1.68135,1.25584,1.21102,3.70098,2.8422,2.74216,3.53939,2.72037,2.6422,4.86031,3.71119,3.56397,4.65202,3.52527,3.41341,3.02546,2.44871,2.34808,3.00981,2.46047,2.36322,3.56729,3.20319,3.13375,2.76116,2.06999,2.01181,8.89426,3.03083,2.95153,3.50541,2.88923,2.80484
392.2,2.95225,1.82913,1.749,2.93661,1.76658,1.65608,4.38994,3.38418,3.06256,3.60897,2.40399,2.20757,4.27621,4.02718,4.09779,2.86801,2.11946,2.03974,2.6431,2.12278,2.11777,1.89852,1.58521,1.53612,3.53214,2.71056,2.61603,3.34938,2.58402,2.49675,4.88098,3.73901,3.59186,4.65534,3.5341,3.42224,3.25431,2.66947,2.56315,3.25013,2.68571,2.58254,3.63688,3.26451,3.19614,2.82518,2.12285,2.07395,8.82471,2.97882,2.89565,3.49849,2.85565,2.77031
392.4,2.90247,1.84567,1.77388,2.87769,1.77604,1.66628,4.27107,3.29537,2.98094,3.57219,2.42913,2.22376,4.2904,4.08231,4.14877,2.81945,2.0844,1.9989,2.37292,1.79335,1.7868,1.69759,1.32027,1.26296,3.61837,2.85696,2.76388,3.38836,2.67713,2.59774,4.84664,3.68292,3.53279,4.63029,3.48715,3.36873,3.31805,2.73749,2.63317,3.31167,2.74678,2.64899,3.66482,3.28996,3.21442,2.84686,2.12927,2.06822,8.81012,2.97614,2.89233,3.50173,2.85936,2.76959
392.6,2.94184,1.77312,1.70825,2.91423,1.68294,1.58344,4.28863,3.24697,2.91742,3.60403,2.34788,2.13446,4.29474,4.0702,4.13727,2.86569,2.1155,2.04835,2.48438,1.96956,1.96571,1.6997,1.43547,1.376,3.7091,2.80128,2.71369,3.33323,2.5755,2.4896,4.83088,3.69492,3.55016,4.63428,3.51764,3.4039,3.09706,2.4561,2.35752,3.09534,2.46113,2.36365,3.7052,3.36198,3.28175,2.82758,2.14131,2.07465,8.92843,2.95722,2.87046,3.49458,2.83714,2.74523
392.8,2.89794,1.76483,1.70589,2.87508,1.68222,1.58646,4.29447,3.3331,3.02179,3.58224,2.46884,2.27644,4.2412,4.00273,4.06405,2.85032,2.10249,2.02802,2.49881,1.92211,1.92897,1.67709,1.35146,1.31747,3.6349,2.78865,2.68746,3.4109,2.6151,2.53376,4.77396,3.62167,3.477,4.57377,3.43569,3.32573,3.10989,2.44898,2.35356,3.10307,2.45915,2.36809,3.63292,3.27769,3.21071,2.81543,2.12085,2.06409,8.95632,3.00311,2.91551,3.48902,2.86717,2.77457
393,2.89008,1.81177,1.74975,2.86981,1.75042,1.65362,4.17523,3.20618,2.8954,3.45395,2.34601,2.15237,4.29554,4.08467,4.14976,2.83507,2.10158,2.0199,2.43032,1.88043,1.87871,1.69937,1.36883,1.32081,3.83095,2.84676,2.753,3.49494,2.61666,2.52431,4.82813,3.67295,3.52274,4.61743,3.47722,3.35969,3.30462,2.73357,2.64118,3.31734,2.74809,2.65719,3.66821,3.30929,3.23729,2.80002,2.06817,2.00295,8.64972,2.9977,2.91387,3.50298,2.88078,2.79173
393.2,2.94733,1.81592,1.74193,2.92441,1.73994,1.63683,4.24254,3.24504,2.91544,3.54725,2.36888,2.17594,4.31317,4.09296,4.16705,2.83033,2.09123,2.01094,2.71124,2.17943,2.16732,1.9902,1.67059,1.60679,3.80885,2.88398,2.7908,3.47439,2.66297,2.57524,4.86578,3.69322,3.53132,4.67212,3.51471,3.384,3.47388,2.85388,2.75532,3.45926,2.86487,2.77242,3.59757,3.24616,3.1715,2.78234,2.08262,2.02345,8.55193,2.9877,2.9034,3.52369,2.88669,2.79909
393.4,2.85865,1.66253,1.6028,2.84245,1.59687,1.49804,4.13592,3.21829,2.91439,3.36976,2.277,2.11839,4.29172,4.07166,4.14053,2.82373,2.08961,2.00553,2.50896,1.95541,1.95592,1.61448,1.31189,1.26638,3.70108,2.88494,2.78303,3.4209,2.62601,2.53596,4.87928,3.72956,3.58103,4.65756,3.53047,3.41656,3.19888,2.57579,2.47334,3.1929,2.58706,2.48717,3.57735,3.19916,3.12855,2.77375,2.07015,2.01403,8.4443,2.95626,2.87585,3.47761,2.82714,2.74388
393.6,2.91492,1.77037,1.68966,2.89942,1.70512,1.59145,4.23276,3.32816,3.01204,3.49029,2.40474,2.22122,4.24627,4.02828,4.09347,2.8149,2.10114,2.02989,2.41021,1.8468,1.85072,1.65662,1.32314,1.28589,3.72676,2.99735,2.89263,3.52824,2.8018,2.7149,4.85041,3.70217,3.55944,4.64412,3.51403,3.4048,3.27947,2.70618,2.5765,3.25653,2.71444,2.59058,3.7222,3.33993,3.26474,2.86223,2.14493,2.0894,8.3137,3.01348,2.92739,3.51422,2.88425,2.79524
393.8,2.89634,1.80582,1.74472,2.87,1.72711,1.63019,4.18183,3.28445,2.95594,3.4693,2.4634,2.25982,4.3382,4.15346,4.22657,2.83037,2.10875,2.03717,2.41233,1.8626,1.86535,1.75618,1.44258,1.39272,3.75514,2.93129,2.83259,3.43707,2.71653,2.61543,4.82766,3.66692,3.51473,4.61432,3.47562,3.35928,3.24253,2.67008,2.56995,3.21855,2.68968,2.58966,3.64303,3.25743,3.17848,2.84616,2.16954,2.11472,7.97999,2.9785,2.88593,3.49979,2.8559,2.7595
394,2.97796,1.81145,1.75289,2.95232,1.7249,1.62557,4.24294,3.27155,2.93988,3.51895,2.355,2.15804,4.26937,4.06111,4.12941,2.85808,2.14371,2.06593,2.51592,1.98692,1.98936,1.75823,1.48812,1.44161,3.60473,2.79771,2.69216,3.39874,2.65305,2.56765,4.87281,3.71419,3.55889,4.67136,3.53503,3.4127,3.10184,2.53112,2.42386,3.09157,2.53905,2.4371,3.58304,3.21665,3.14715,2.77786,2.10918,2.05394,8.4709,2.97216,2.87986,3.48833,2.8521,2.75664
394.2,2.85127,1.7567,1.68751,2.83374,1.69452,1.59479,4.32247,3.32861,2.9957,3.58135,2.40154,2.20696,4.28895,4.03585,4.10982,2.90318,2.17142,2.09936,2.4474,1.87172,1.87532,1.65692,1.31864,1.27161,3.75468,2.90381,2.80126,3.49476,2.70591,2.61337,4.86107,3.72315,3.5633,4.65061,3.52997,3.4038,3.10581,2.52132,2.39725,3.08913,2.53264,2.41259,3.71041,3.3536,3.27934,2.78821,2.07531,2.01569,8.52849,2.97551,2.88928,3.47841,2.84499,2.75413
394.4,2.87896,1.71024,1.62721,2.86957,1.66096,1.54401,4.24175,3.29406,2.98645,3.48637,2.37919,2.21659,4.26073,4.05706,4.12746,2.8097,2.09338,2.01623,2.66657,2.14065,2.13977,1.77595,1.48758,1.43415,3.56776,2.73101,2.62483,3.35217,2.5781,2.49713,4.81418,3.66981,3.51457,4.61069,3.48338,3.36132,3.38806,2.75171,2.63982,3.38962,2.76909,2.65874,3.74972,3.36651,3.30087,2.8747,2.1576,2.10002,8.24415,3.00276,2.91855,3.53435,2.89436,2.80458
394.6,2.82669,1.68732,1.60892,2.7973,1.59346,1.48666,4.29762,3.34907,3.03383,3.46477,2.34449,2.17222,4.24418,4.03593,4.09881,2.80337,2.07039,1.98911,2.55706,2.03113,2.04201,1.73279,1.44923,1.42164,3.58474,2.79567,2.69906,3.31932,2.5932,2.51087,4.8632,3.69395,3.54284,4.64622,3.49504,3.37751,3.45184,2.79946,2.67675,3.44033,2.81063,2.69289,3.57346,3.20135,3.12907,2.77874,2.07052,2.01558,8.14233,2.96525,2.87868,3.45433,2.83703,2.74615
394.8,2.90371,1.81442,1.73364,2.8868,1.74308,1.63389,4.35743,3.40973,3.10632,3.54839,2.44819,2.25652,4.27433,4.0355,4.10084,2.87603,2.14756,2.07506,2.51636,1.94525,1.95689,1.65909,1.30847,1.27361,3.57855,2.67249,2.55023,3.3582,2.5104,2.40605,4.84803,3.6648,3.52154,4.63981,3.47595,3.3671,3.32448,2.73967,2.62167,3.31194,2.74926,2.63843,3.59879,3.21448,3.14368,2.77788,2.05857,1.9951,7.76001,2.98728,2.8997,3.49329,2.86117,2.767
395,2.83058,1.73274,1.66528,2.80553,1.6483,1.54746,4.19759,3.27774,2.97489,3.44485,2.31368,2.15379,4.21317,3.99502,4.06577,2.81561,2.11952,2.05206,2.31019,1.73241,1.74786,1.59212,1.24892,1.21965,3.72513,2.88739,2.76793,3.52722,2.73129,2.62507,4.86784,3.68447,3.5353,4.67293,3.50096,3.38476,3.11245,2.53472,2.43521,3.10368,2.55027,2.45532,3.70685,3.36996,3.30641,2.84705,2.15069,2.09752,8.06784,2.98043,2.89194,3.48181,2.85338,2.75739
395.2,2.84988,1.73334,1.6628,2.8314,1.66885,1.56372,4.20161,3.26919,2.96187,3.45946,2.37936,2.18574,4.33402,4.14335,4.20727,2.82583,2.1095,2.02368,2.46902,1.8861,1.88672,1.70228,1.38021,1.33535,3.6065,2.76164,2.66017,3.39274,2.60164,2.51567,4.84126,3.65469,3.50903,4.65565,3.48484,3.36745,3.07465,2.53494,2.42745,3.07679,2.54011,2.43887,3.53897,3.17092,3.09433,2.73763,2.04087,1.98017,7.74123,2.99711,2.91152,3.50613,2.87372,2.7838
395.4,2.91074,1.7862,1.72243,2.89028,1.72203,1.61847,4.32388,3.31177,3.00376,3.58861,2.39948,2.21863,4.32785,4.16962,4.24696,2.81583,2.1183,2.04989,2.45333,1.85885,1.85175,1.76877,1.40858,1.35109,3.63545,2.81361,2.70887,3.46268,2.65073,2.55759,4.89376,3.71852,3.56789,4.68286,3.52678,3.41027,3.30519,2.78878,2.67201,3.29261,2.79222,2.68305,3.67109,3.30486,3.2337,2.79703,2.08269,2.01384,7.94832,2.96809,2.87954,3.48395,2.85205,2.75851
395.6,2.96892,1.86981,1.80363,2.93877,1.7852,1.67489,4.16749,3.156,2.83724,3.45939,2.22418,2.04641,4.40432,4.22464,4.29861,2.92253,2.18516,2.11002,2.42994,1.82585,1.82182,1.72892,1.34924,1.30844,3.39042,2.59159,2.49999,3.24775,2.50357,2.42206,4.86355,3.72544,3.57663,4.65938,3.53366,3.41847,2.92873,2.37708,2.28076,2.90518,2.38355,2.29128,3.67648,3.31425,3.23825,2.79656,2.08066,2.0252,8.03784,3.02337,2.94638,3.52269,2.88488,2.80298
395.8,2.87839,1.7803,1.70685,2.85792,1.71968,1.61045,4.30359,3.39393,3.07226,3.52777,2.46596,2.25531,4.24234,4.00802,4.07989,2.83854,2.09121,2.01646,2.42792,1.80318,1.80822,1.79681,1.39331,1.3484,3.68388,2.85678,2.74143,3.52673,2.72848,2.63154,4.83969,3.67152,3.52051,4.63606,3.49455,3.37805,2.87009,2.31212,2.21383,2.85934,2.32038,2.22266,3.58321,3.20083,3.12018,2.79786,2.08489,2.01945,8.24795,2.99493,2.91295,3.49931,2.86078,2.77093
396,2.84064,1.76915,1.69783,2.82605,1.71584,1.60839,4.17288,3.28816,2.97636,3.43735,2.41696,2.22555,4.33775,4.1066,4.17449,2.93051,2.18564,2.1144,2.4137,1.84372,1.84372,1.74047,1.36988,1.3311,3.72124,2.90536,2.80959,3.5386,2.74713,2.65349,4.82448,3.66237,3.50764,4.62101,3.48342,3.36164,2.91376,2.43296,2.35518,2.90975,2.45276,2.37592,3.62503,3.2403,3.15918,2.85817,2.16239,2.0943,8.05498,2.97011,2.88212,3.49056,2.84402,2.74984
396.2,2.83483,1.73538,1.66366,2.80037,1.64223,1.52602,4.12284,3.19783,2.88879,3.34286,2.27295,2.10129,4.28205,4.10759,4.17467,2.82495,2.1541,2.08071,2.38885,1.76262,1.7629,1.59775,1.1723,1.12058,3.62479,2.80322,2.70671,3.46991,2.68774,2.59539,4.82314,3.66178,3.51823,4.61504,3.47007,3.36326,2.87268,2.3443,2.25134,2.86629,2.35295,2.25972,3.70325,3.32338,3.25503,2.85496,2.1373,2.07928,8.3824,3.03186,2.94341,3.53069,2.90991,2.8181
